Dates,Duration,Max_EDf5,Max30,Total_mm
2004-12-24 - 2004-12-25,33.833333333333336,11.072727272727274,27.0,56.4
2005-01-15 - 2005-01-16,25.666666666666668,8.700000000000001,18.2,46.8
2005-01-19 - 2005-01-20,20.0,13.8,14.4,51.199999999999996
2005-02-04 - 2005-02-09,106.83333333333333,7.672727272727273,20.2,102.3
