Time,mm/10-min
2002-12-09 20:20:00,0.0
2002-12-09 20:30:00,0.6
2002-12-09 20:40:00,6.9
2002-12-09 20:50:00,7.2
2002-12-09 21:00:00,7.8
2002-12-09 21:10:00,1.3
2002-12-09 21:20:00,0.0
2002-12-09 21:30:00,0.0
2002-12-09 21:40:00,0.1
2002-12-09 21:50:00,0.9
2002-12-09 22:00:00,4.2
2002-12-09 22:10:00,1.8
2002-12-09 22:20:00,2.1
2002-12-09 22:30:00,0.0
2002-12-09 22:40:00,0.0
2002-12-09 22:50:00,0.0
2002-12-09 23:00:00,0.0
2002-12-09 23:10:00,0.0
2002-12-09 23:20:00,0.0
2002-12-09 23:30:00,0.0
2002-12-09 23:40:00,0.0
2002-12-09 23:50:00,0.0
2002-12-10 00:00:00,0.0
2002-12-10 00:10:00,0.0
2002-12-10 00:20:00,0.0
2002-12-10 00:30:00,0.0
2002-12-10 00:40:00,0.1
2002-12-10 00:50:00,0.8
2002-12-10 01:00:00,2.2
2002-12-10 01:10:00,2.1
2002-12-10 01:20:00,0.0
2002-12-10 01:30:00,0.0
2002-12-10 01:40:00,0.0
2002-12-10 01:50:00,0.0
2002-12-10 02:00:00,0.0
2002-12-10 02:10:00,0.0
2002-12-10 02:20:00,0.7
2002-12-10 02:30:00,0.7
2002-12-10 02:40:00,0.0
2002-12-10 02:50:00,0.0
2002-12-10 03:00:00,0.0
2002-12-10 03:10:00,0.0
2002-12-10 03:20:00,8.2
2002-12-10 03:30:00,1.4
2002-12-10 03:40:00,0.0
2002-12-10 03:50:00,0.0
2002-12-10 04:00:00,0.0
2002-12-10 04:10:00,0.1
2002-12-10 04:20:00,0.7
2002-12-10 04:30:00,0.0
2002-12-10 04:40:00,0.0
2002-12-10 04:50:00,0.0
2002-12-10 05:00:00,0.0
2002-12-10 05:10:00,4.4
2002-12-10 05:20:00,0.5
2002-12-10 05:30:00,0.1
2002-12-10 05:40:00,0.1
2002-12-10 05:50:00,0.0
2002-12-10 06:00:00,0.0
2002-12-10 06:10:00,0.0
2002-12-10 06:20:00,0.0
2002-12-10 06:30:00,0.0
2002-12-10 06:40:00,0.0
2002-12-10 06:50:00,0.0
2002-12-10 07:00:00,0.0
2002-12-10 07:10:00,0.0
2002-12-10 07:20:00,0.0
2002-12-10 07:30:00,0.0
2002-12-10 07:40:00,0.0
2002-12-10 07:50:00,0.6
2002-12-10 08:00:00,0.0
2002-12-10 08:10:00,0.0
2002-12-10 08:20:00,0.0
2002-12-10 08:30:00,0.0
2002-12-10 08:40:00,0.0
2002-12-10 08:50:00,0.0
2002-12-10 09:00:00,0.0
2002-12-10 09:10:00,0.0
2002-12-10 09:20:00,1.6
2002-12-10 09:30:00,0.0
