Time,mm/10-min
2022-01-13 20:30:00,0.0
2022-01-13 20:40:00,0.6
2022-01-13 20:50:00,0.3
2022-01-13 21:00:00,0.0
2022-01-13 21:10:00,0.0
2022-01-13 21:20:00,0.2
2022-01-13 21:30:00,0.2
2022-01-13 21:40:00,0.0
2022-01-13 21:50:00,0.0
2022-01-13 22:00:00,0.0
2022-01-13 22:10:00,0.0
2022-01-13 22:20:00,0.0
2022-01-13 22:30:00,0.0
2022-01-13 22:40:00,0.0
2022-01-13 22:50:00,0.0
2022-01-13 23:00:00,0.0
2022-01-13 23:10:00,0.0
2022-01-13 23:20:00,0.0
2022-01-13 23:30:00,0.0
2022-01-13 23:40:00,0.0
2022-01-13 23:50:00,0.0
2022-01-14 00:00:00,0.0
2022-01-14 00:10:00,0.0
2022-01-14 00:20:00,0.1
2022-01-14 00:30:00,0.0
2022-01-14 00:40:00,0.0
2022-01-14 00:50:00,0.0
2022-01-14 01:00:00,1.3
2022-01-14 01:10:00,0.4
2022-01-14 01:20:00,0.2
2022-01-14 01:30:00,0.0
2022-01-14 01:40:00,0.0
2022-01-14 01:50:00,0.0
2022-01-14 02:00:00,0.1
2022-01-14 02:10:00,0.0
2022-01-14 02:20:00,0.0
2022-01-14 02:30:00,0.0
2022-01-14 02:40:00,0.0
2022-01-14 02:50:00,0.0
2022-01-14 03:00:00,0.0
2022-01-14 03:10:00,0.0
2022-01-14 03:20:00,0.0
2022-01-14 03:30:00,1.3
2022-01-14 03:40:00,0.1
2022-01-14 03:50:00,0.0
2022-01-14 04:00:00,0.0
2022-01-14 04:10:00,0.0
2022-01-14 04:20:00,0.0
2022-01-14 04:30:00,0.0
2022-01-14 04:40:00,0.0
2022-01-14 04:50:00,0.0
2022-01-14 05:00:00,0.0
2022-01-14 05:10:00,0.0
2022-01-14 05:20:00,0.0
2022-01-14 05:30:00,0.0
2022-01-14 05:40:00,2.7
2022-01-14 05:50:00,0.0
2022-01-14 06:00:00,0.0
2022-01-14 06:10:00,0.0
2022-01-14 06:20:00,0.0
2022-01-14 06:30:00,0.0
2022-01-14 06:40:00,0.0
2022-01-14 06:50:00,0.0
2022-01-14 07:00:00,0.0
2022-01-14 07:10:00,0.0
2022-01-14 07:20:00,0.0
2022-01-14 07:30:00,0.0
2022-01-14 07:40:00,0.0
2022-01-14 07:50:00,0.0
2022-01-14 08:00:00,0.0
2022-01-14 08:10:00,0.0
2022-01-14 08:20:00,0.0
2022-01-14 08:30:00,0.0
2022-01-14 08:40:00,0.0
2022-01-14 08:50:00,1.2
2022-01-14 09:00:00,2.5
