Time,mm/10-min
2003-03-18 15:20:00,0.0
2003-03-18 15:30:00,0.3
2003-03-18 15:40:00,0.5
2003-03-18 15:50:00,0.0
2003-03-18 16:00:00,0.0
2003-03-18 16:10:00,0.0
2003-03-18 16:20:00,0.0
2003-03-18 16:30:00,0.0
2003-03-18 16:40:00,0.0
2003-03-18 16:50:00,0.0
2003-03-18 17:00:00,0.0
2003-03-18 17:10:00,0.0
2003-03-18 17:20:00,0.0
2003-03-18 17:30:00,0.1
2003-03-18 17:40:00,1.1
2003-03-18 17:50:00,0.0
2003-03-18 18:00:00,0.0
2003-03-18 18:10:00,0.3
2003-03-18 18:20:00,0.1
2003-03-18 18:30:00,0.0
2003-03-18 18:40:00,0.0
2003-03-18 18:50:00,0.1
2003-03-18 19:00:00,0.1
2003-03-18 19:10:00,0.0
2003-03-18 19:20:00,0.0
2003-03-18 19:30:00,0.0
2003-03-18 19:40:00,0.0
2003-03-18 19:50:00,0.0
2003-03-18 20:00:00,0.0
2003-03-18 20:10:00,0.0
2003-03-18 20:20:00,0.0
2003-03-18 20:30:00,0.0
2003-03-18 20:40:00,0.0
2003-03-18 20:50:00,0.3
2003-03-18 21:00:00,0.1
2003-03-18 21:10:00,0.1
2003-03-18 21:20:00,0.0
2003-03-18 21:30:00,0.2
2003-03-18 21:40:00,0.9
2003-03-18 21:50:00,1.0
2003-03-18 22:00:00,0.7
2003-03-18 22:10:00,0.1
2003-03-18 22:20:00,0.3
2003-03-18 22:30:00,0.3
2003-03-18 22:40:00,0.5
2003-03-18 22:50:00,0.0
2003-03-18 23:00:00,0.1
2003-03-18 23:10:00,0.0
2003-03-18 23:20:00,0.1
2003-03-18 23:30:00,3.7
2003-03-18 23:40:00,6.3
2003-03-18 23:50:00,0.0
2003-03-19 00:00:00,0.0
2003-03-19 00:10:00,0.0
2003-03-19 00:20:00,0.0
2003-03-19 00:30:00,0.0
2003-03-19 00:40:00,0.1
2003-03-19 00:50:00,0.6
2003-03-19 01:00:00,0.0
2003-03-19 01:10:00,0.0
2003-03-19 01:20:00,0.0
2003-03-19 01:30:00,0.0
2003-03-19 01:40:00,0.4
2003-03-19 01:50:00,0.1
2003-03-19 02:00:00,0.0
2003-03-19 02:10:00,0.0
2003-03-19 02:20:00,0.0
2003-03-19 02:30:00,0.0
2003-03-19 02:40:00,0.0
2003-03-19 02:50:00,0.0
2003-03-19 03:00:00,0.0
2003-03-19 03:10:00,0.1
