Time,mm/10-min
2013-12-12 15:50:00,0.0
2013-12-12 16:00:00,0.1
2013-12-12 16:10:00,0.3
2013-12-12 16:20:00,0.7
2013-12-12 16:30:00,0.4
2013-12-12 16:40:00,0.6
2013-12-12 16:50:00,0.2
2013-12-12 17:00:00,0.0
2013-12-12 17:10:00,0.0
2013-12-12 17:20:00,0.2
2013-12-12 17:30:00,0.9
2013-12-12 17:40:00,0.7
2013-12-12 17:50:00,0.0
2013-12-12 18:00:00,0.0
2013-12-12 18:10:00,0.0
2013-12-12 18:20:00,0.0
2013-12-12 18:30:00,0.0
2013-12-12 18:40:00,0.0
2013-12-12 18:50:00,0.0
2013-12-12 19:00:00,0.3
2013-12-12 19:10:00,0.9
2013-12-12 19:20:00,0.0
2013-12-12 19:30:00,0.1
2013-12-12 19:40:00,0.0
2013-12-12 19:50:00,0.0
2013-12-12 20:00:00,0.0
2013-12-12 20:10:00,0.1
2013-12-12 20:20:00,1.4
2013-12-12 20:30:00,0.9
2013-12-12 20:40:00,1.1
2013-12-12 20:50:00,0.3
2013-12-12 21:00:00,0.2
2013-12-12 21:10:00,0.4
2013-12-12 21:20:00,0.8
2013-12-12 21:30:00,0.9
2013-12-12 21:40:00,1.2
2013-12-12 21:50:00,0.5
2013-12-12 22:00:00,0.7
2013-12-12 22:10:00,0.5
2013-12-12 22:20:00,0.1
2013-12-12 22:30:00,0.3
2013-12-12 22:40:00,0.8
2013-12-12 22:50:00,1.0
2013-12-12 23:00:00,0.4
2013-12-12 23:10:00,1.3
2013-12-12 23:20:00,0.2
2013-12-12 23:30:00,0.1
2013-12-12 23:40:00,0.3
2013-12-12 23:50:00,0.1
2013-12-13 00:00:00,0.1
2013-12-13 00:10:00,0.1
2013-12-13 00:20:00,0.1
2013-12-13 00:30:00,0.5
2013-12-13 00:40:00,1.6
2013-12-13 00:50:00,0.9
2013-12-13 01:00:00,1.1
2013-12-13 01:10:00,1.7
2013-12-13 01:20:00,0.5
2013-12-13 01:30:00,0.2
2013-12-13 01:40:00,0.2
2013-12-13 01:50:00,0.0
2013-12-13 02:00:00,0.1
2013-12-13 02:10:00,0.0
2013-12-13 02:20:00,1.4
2013-12-13 02:30:00,1.1
2013-12-13 02:40:00,0.9
