Time,mm/10-min
2005-12-24 11:20:00,0.0
2005-12-24 11:30:00,0.7
2005-12-24 11:40:00,0.0
2005-12-24 11:50:00,0.0
2005-12-24 12:00:00,4.4
2005-12-24 12:10:00,2.3
2005-12-24 12:20:00,1.2
2005-12-24 12:30:00,1.1
2005-12-24 12:40:00,0.6
2005-12-24 12:50:00,0.5
2005-12-24 13:00:00,1.2
2005-12-24 13:10:00,1.4
2005-12-24 13:20:00,1.2
2005-12-24 13:30:00,1.8
2005-12-24 13:40:00,1.3
2005-12-24 13:50:00,0.3
2005-12-24 14:00:00,0.3
2005-12-24 14:10:00,0.4
2005-12-24 14:20:00,0.2
2005-12-24 14:30:00,0.6
2005-12-24 14:40:00,0.7
2005-12-24 14:50:00,0.5
2005-12-24 15:00:00,0.7
2005-12-24 15:10:00,0.9
2005-12-24 15:20:00,0.5
2005-12-24 15:30:00,0.4
2005-12-24 15:40:00,0.2
2005-12-24 15:50:00,0.2
2005-12-24 16:00:00,0.4
2005-12-24 16:10:00,0.3
2005-12-24 16:20:00,0.4
2005-12-24 16:30:00,0.2
2005-12-24 16:40:00,0.1
2005-12-24 16:50:00,0.1
2005-12-24 17:00:00,0.2
2005-12-24 17:10:00,0.1
2005-12-24 17:20:00,0.2
2005-12-24 17:30:00,0.4
2005-12-24 17:40:00,0.4
2005-12-24 17:50:00,0.2
2005-12-24 18:00:00,0.2
2005-12-24 18:10:00,0.5
2005-12-24 18:20:00,0.2
2005-12-24 18:30:00,0.3
2005-12-24 18:40:00,0.2
2005-12-24 18:50:00,0.3
2005-12-24 19:00:00,0.3
2005-12-24 19:10:00,0.3
2005-12-24 19:20:00,3.0
2005-12-24 19:30:00,0.7
2005-12-24 19:40:00,0.2
2005-12-24 19:50:00,0.1
2005-12-24 20:00:00,0.1
2005-12-24 20:10:00,0.4
2005-12-24 20:20:00,0.5
2005-12-24 20:30:00,0.3
2005-12-24 20:40:00,0.8
2005-12-24 20:50:00,0.4
2005-12-24 21:00:00,0.6
2005-12-24 21:10:00,0.5
2005-12-24 21:20:00,0.4
2005-12-24 21:30:00,0.4
2005-12-24 21:40:00,0.6
2005-12-24 21:50:00,1.0
2005-12-24 22:00:00,0.5
2005-12-24 22:10:00,0.1
2005-12-24 22:20:00,0.4
2005-12-24 22:30:00,0.6
2005-12-24 22:40:00,1.1
2005-12-24 22:50:00,0.9
2005-12-24 23:00:00,0.8
