Time,mm/10-min
2013-01-05 10:10:00,0.0
2013-01-05 10:20:00,0.1
2013-01-05 10:30:00,0.1
2013-01-05 10:40:00,0.0
2013-01-05 10:50:00,7.4
2013-01-05 11:00:00,2.1
2013-01-05 11:10:00,0.4
2013-01-05 11:20:00,0.1
2013-01-05 11:30:00,0.0
2013-01-05 11:40:00,0.0
2013-01-05 11:50:00,0.0
2013-01-05 12:00:00,0.0
2013-01-05 12:10:00,0.0
2013-01-05 12:20:00,0.0
2013-01-05 12:30:00,0.1
2013-01-05 12:40:00,1.8
2013-01-05 12:50:00,0.0
2013-01-05 13:00:00,0.0
2013-01-05 13:10:00,0.0
2013-01-05 13:20:00,0.0
2013-01-05 13:30:00,0.0
2013-01-05 13:40:00,0.0
2013-01-05 13:50:00,0.0
2013-01-05 14:00:00,0.0
2013-01-05 14:10:00,0.0
2013-01-05 14:20:00,0.0
2013-01-05 14:30:00,0.1
2013-01-05 14:40:00,0.0
2013-01-05 14:50:00,0.0
2013-01-05 15:00:00,0.2
2013-01-05 15:10:00,0.4
2013-01-05 15:20:00,0.2
2013-01-05 15:30:00,0.7
2013-01-05 15:40:00,0.6
2013-01-05 15:50:00,0.3
2013-01-05 16:00:00,0.1
2013-01-05 16:10:00,0.1
2013-01-05 16:20:00,0.0
2013-01-05 16:30:00,0.1
2013-01-05 16:40:00,0.2
2013-01-05 16:50:00,0.0
2013-01-05 17:00:00,0.0
2013-01-05 17:10:00,0.0
2013-01-05 17:20:00,0.9
2013-01-05 17:30:00,10.2
2013-01-05 17:40:00,4.6
2013-01-05 17:50:00,1.5
2013-01-05 18:00:00,5.0
2013-01-05 18:10:00,1.9
2013-01-05 18:20:00,0.9
2013-01-05 18:30:00,5.6
2013-01-05 18:40:00,1.0
2013-01-05 18:50:00,0.2
2013-01-05 19:00:00,2.2
2013-01-05 19:10:00,2.7
2013-01-05 19:20:00,0.3
2013-01-05 19:30:00,0.3
2013-01-05 19:40:00,0.2
2013-01-05 19:50:00,0.0
2013-01-05 20:00:00,0.0
2013-01-05 20:10:00,0.0
2013-01-05 20:20:00,0.0
2013-01-05 20:30:00,0.0
2013-01-05 20:40:00,0.0
2013-01-05 20:50:00,0.0
2013-01-05 21:00:00,0.0
2013-01-05 21:10:00,0.2
2013-01-05 21:20:00,0.0
2013-01-05 21:30:00,0.0
2013-01-05 21:40:00,0.0
2013-01-05 21:50:00,0.0
2013-01-05 22:00:00,0.4
2013-01-05 22:10:00,0.0
2013-01-05 22:20:00,0.6
2013-01-05 22:30:00,1.3
2013-01-05 22:40:00,2.6
2013-01-05 22:50:00,1.1
2013-01-05 23:00:00,0.0
2013-01-05 23:10:00,0.1
2013-01-05 23:20:00,0.0
2013-01-05 23:30:00,0.5
2013-01-05 23:40:00,0.0
2013-01-05 23:50:00,0.0
2013-01-06 00:00:00,0.1
2013-01-06 00:10:00,0.0
2013-01-06 00:20:00,0.1
2013-01-06 00:30:00,1.1
2013-01-06 00:40:00,0.3
2013-01-06 00:50:00,1.7
2013-01-06 01:00:00,1.1
2013-01-06 01:10:00,0.5
2013-01-06 01:20:00,0.0
2013-01-06 01:30:00,1.1
2013-01-06 01:40:00,2.7
2013-01-06 01:50:00,1.7
2013-01-06 02:00:00,2.2
2013-01-06 02:10:00,3.3
2013-01-06 02:20:00,4.4
2013-01-06 02:30:00,3.1
2013-01-06 02:40:00,1.0
2013-01-06 02:50:00,0.8
2013-01-06 03:00:00,0.2
2013-01-06 03:10:00,0.1
2013-01-06 03:20:00,0.0
