0.0,1.15,0.0,0.11,0.81,0.81,0.2,0.27,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.87,0.81,0.3,0.1,0.0,0.1,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.44
0.23,0.1,0.24,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.17,0.21,0.0
0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.3,0.0,0.1,0.0,0.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.29,0.27,0.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1,0.36,0.35,0.21,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.09,0.47,0.48,0.24,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
0.34,0.26,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.2,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.3,0.2,0.0,0.21,0.68,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.09,0.3,0.19,0.6,0.13,0.1,0.2,0.0
0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.28,0.3,0.6,0.17,0.1,0.0,0.2,0.09,0.41,0.32,0.41
0.0,0.0,0.09,0.3,0.0,0.18,0.32,0.59,0.0,0.1,0.13,0.19,0.3,0.6,0.33,0.2,1.8,0.21
0.0,0.3,0.17,0.27,0.7,0.11,0.0,0.12,0.2,0.27,0.35,0.55,0.2,1.8,0.6,2.0,7.32,0.97
0.36,0.51,0.12,0.0,0.08,0.17,0.33,0.31,0.6,0.42,0.22,6.3,1.21,2.29,0.8,0.7,1.0,0.93
0.0,0.09,0.18,0.3,0.6,0.3,0.76,0.17,6.3,2.36,1.96,1.13,0.88,1.0,0.7,0.3,0.2,1.36
0.32,0.28,0.7,0.71,0.17,1.54,2.0,5.74,1.12,0.85,0.81,0.92,0.48,0.28,0.0,0.12,0.0,0.0
0.61,1.8,0.2,2.0,4.42,0.97,1.1,0.53,0.77,0.68,0.31,0.24,0.0,0.0,0.0,0.0,0.0,0.0
6.1,0.9,1.48,0.79,1.13,0.7,1.0,0.25,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.84,1.05,1.16,0.81,0.2,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
