0.0,0.3,0.29,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.3,0.5,0.0,0.08
0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.36,0.1,0.4,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.46,0.0,0.0,0.08,0.0,0.0,0.0,0.0
0.0,0.0,0.1,0.0,0.0,0.0,0.24,0.39,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
0.1,0.0,0.0,0.28,0.1,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.16,0.8,0.06
0.29,0.42,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.27,0.13,0.1,0.42,0.31,0.55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.16,0.13,0.88,0.3,0.1,0.45,0.26,0.06,0.12
0.0,0.0,0.0,0.0,0.0,0.33,0.1,0.8,0.13,0.1,0.39,0.31,0.37,0.1,0.7,4.0,0.05,2.31
0.0,0.0,0.3,0.23,0.12,0.1,0.3,0.59,0.42,0.34,0.12,0.08,4.0,2.1,0.1,0.4,0.4,1.34
0.18,0.09,0.91,0.11,0.35,0.41,0.1,0.1,0.33,4.0,0.99,0.1,1.85,0.32,0.4,0.0,0.38,0.0
0.09,0.4,0.29,0.26,0.09,0.08,4.0,0.67,2.59,0.12,0.45,0.5,0.0,0.51,0.0,0.7,0.52,0.26
0.35,0.09,0.08,0.75,3.67,2.24,0.4,0.4,0.09,0.4,0.0,1.0,0.0,0.2,0.1,0.0,0.1,0.61
0.82,4.44,1.71,0.1,0.44,0.4,0.0,0.54,0.0,0.7,0.2,1.25,0.12,0.0,0.07,0.36,0.13,0.0
0.09,0.4,0.4,0.51,0.0,1.0,0.0,0.74,0.16,0.0,0.1,0.09,0.41,0.0,0.0,0.12,0.0,0.0
0.34,0.0,0.0,1.05,0.69,0.23,0.0,0.1,0.06,0.3,0.08,0.0,0.0,0.0,0.0,0.0,0.2,0.0
0.88,0.7,0.24,0.09,0.0,0.09,0.42,0.09,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
0.11,0.0,0.12,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
0.33,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.26
0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.32,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.37,0.28,0.0,0.0,0.0,0.0,0.3,0.07
0.09,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.39,0.0,0.0,0.0,0.0,0.3,0.0,1.3,0.05,0.5
0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.0,0.0,0.1,0.0,0.31,1.3,0.5,0.2,0.0,0.09,0.09
0.0,0.53,0.35,0.0,0.0,0.0,0.1,0.0,0.0,0.4,1.13,0.2,0.53,0.1,0.0,0.07,0.0,0.0
0.0,0.0,0.0,0.0,0.08,0.0,0.2,1.28,0.2,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1,0.29,0.0,1.45,0.59,0.15,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.05,0.48,0.2,0.12,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31
0.21,0.1,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,2.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,1.65,0.8,0.1,0.64
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,2.1,0.0,0.8,1.04,0.0,0.1,0.0,0.23
0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,2.6,0.49,0.1,0.0,0.0,0.92,0.19,0.11,0.0,0.0
0.0,0.0,0.0,1.79,2.1,0.0,0.62,0.7,0.0,0.14,0.0,0.1,0.3,0.0,0.1,0.0,0.13,0.0
0.0,0.0,1.79,0.63,0.1,0.84,0.0,0.0,0.16,0.0,0.0,0.12,0.1,0.05,0.0,0.0,0.0,0.0
0.69,0.82,0.1,0.0,0.0,0.1,0.19,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.24
0.0,0.0,0.1,0.24,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.86,1.6,0.0,0.0
0.12,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.5,0.88,0.0,0.0,0.0,0.0,0.16
0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.9,0.0,1.37,0.0,0.0,0.0,0.0,0.21,0.1,0.5,0.19
0.0,0.0,0.0,0.0,0.0,1.5,1.01,0.0,0.0,0.0,0.0,0.2,0.1,0.24,0.63,0.0,0.1,0.46
