0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.0,0.0,0.11,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16,0.0,0.0,0.03,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.04,0.11,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.14,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.52,0.53,0.19,1.68
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.81,0.18,1.21,1.49,0.15,0.36,0.46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,1.13,0.33,0.69,1.34,0.32,0.36,0.5,0.28,1.01,1.99
0.0,0.0,0.0,0.0,0.33,0.78,0.29,0.4,1.12,0.28,0.66,0.32,0.12,1.48,1.45,0.37,0.11,0.16
0.0,0.36,0.41,0.39,0.68,0.55,0.09,0.58,0.58,0.47,0.91,0.9,0.75,0.39,0.14,0.0,0.0,0.0
0.66,0.96,0.82,0.3,0.56,0.41,0.16,1.02,1.33,1.2,0.45,0.08,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.5,0.38,0.44,0.5,1.6,0.89,0.14,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.17
0.47,0.72,1.29,0.58,0.42,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.13,0.0,0.0,0.0
0.97,0.41,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.06,0.0,0.0,0.0,0.0,0.09,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.16,0.09,0.0,0.0,0.0,0.0,0.12,0.24,0.0,0.0,0.0
0.0,0.0,0.0,0.13,0.13,0.05,0.0,0.0,0.0,0.0,0.05,0.3,0.0,0.0,0.0,0.13,0.17,0.35
0.07,0.11,0.16,0.0,0.0,0.0,0.0,0.14,0.07,0.0,0.0,0.0,0.12,0.13,0.49,0.0,0.0,0.12
0.0,0.0,0.0,0.0,0.05,0.09,0.0,0.0,0.0,0.07,0.71,0.54,0.0,0.0,0.07,0.43,0.1,0.22
0.0,0.14,0.22,0.0,0.0,0.0,0.26,0.37,0.58,0.0,0.0,0.14,0.53,0.07,0.08,0.14,0.11,0.0
0.0,0.0,0.0,0.31,0.38,0.48,0.0,0.0,0.12,0.15,0.17,0.09,0.69,0.06,0.0,0.0,0.0,0.0
0.09,0.41,0.36,0.0,0.0,0.09,0.19,0.15,0.29,0.35,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.08,0.27,0.15,0.13,0.54,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32,0.07,0.21,0.19,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.26,0.6,2.69
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.66,2.3,5.13,0.55,0.2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.16,2.77,1.1,0.44,0.07,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.12,0.34,0.91,1.91,0.45,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2,0.47,1.6,2.11,0.61,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23,1.17,5.03,0.37,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.26,0.06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.27,0.34,0.0,0.0,0.0,0.0,0.73
0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.32,0.12,0.0,0.0,0.0,0.0,0.74,0.0,0.11,0.17
0.0,0.0,0.84,0.0,0.0,0.3,0.21,0.0,0.0,0.0,0.0,0.67,0.0,0.28,0.13,0.0,0.0,0.0
0.0,0.0,0.09,0.24,0.0,0.0,0.0,0.0,0.85,0.0,0.2,0.09,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.88,0.0,0.29,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.26,0.0,0.28,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.07,0.0
0.0,0.28,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.31,0.0
